INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (78086798, 33930659, 509089, 'Pending', '2023-07-22 23:56:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (92707020, 86633035, 463145, 'Pending', '2023-11-01 14:11:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (40979547, 41893347, 322061, 'Cancelled', '2024-04-28 08:00:05.001091', '2024-04-28 08:10:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (43372058, 82226094, 307224, 'Pending', '2024-01-26 03:16:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (52372085, 55302586, 643380, 'Pending', '2023-08-27 20:19:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (26257725, 21634861, 973965, 'In Progress', '2024-01-06 03:46:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (24595216, 64838299, 602461, 'Cancelled', '2023-10-24 15:48:05.001091', '2023-10-24 15:58:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (23974207, 61341942, 973965, 'Completed', '2024-05-26 19:44:05.001091', '2024-05-26 20:34:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (20193565, 24875690, 759850, 'Pending', '2024-01-05 16:55:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (24326296, 41281832, 589694, 'Cancelled', '2023-07-03 17:13:05.001091', '2023-07-03 17:23:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (55213917, 77545271, 161174, 'Cancelled', '2023-08-14 01:17:05.001091', '2023-08-14 01:27:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (42493962, 37247881, 995329, 'Cancelled', '2023-09-11 02:16:05.001091', '2023-09-11 02:26:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (30473082, 99890469, 795611, 'Cancelled', '2024-06-09 21:29:05.001091', '2024-06-09 21:39:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (47990612, 83903943, 974709, 'Pending', '2024-05-27 04:01:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (17820251, 45084557, 557849, 'Pending', '2023-07-03 02:00:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (75117718, 44639503, 995329, 'Pending', '2024-05-31 09:02:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (58453504, 69319858, 777768, 'Pending', '2023-10-17 14:28:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (68012905, 83277082, 300606, 'Completed', '2023-09-12 01:04:05.001091', '2023-09-12 01:54:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (50053585, 73792652, 118135, 'Completed', '2023-09-27 04:16:05.001091', '2023-09-27 05:06:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (77981042, 97913523, 307224, 'Cancelled', '2023-07-24 03:01:05.001091', '2023-07-24 03:11:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (92516193, 89335717, 557849, 'Pending', '2023-08-15 12:09:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (98834729, 74660410, 356136, 'In Progress', '2024-05-17 22:01:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (89520410, 20761734, 298232, 'Pending', '2023-11-24 03:08:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (17750412, 30338210, 298232, 'Cancelled', '2023-12-31 21:21:05.001091', '2023-12-31 21:31:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (73623861, 18830946, 118135, 'In Progress', '2023-08-31 23:46:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (87310869, 90838063, 557849, 'Pending', '2024-01-22 13:10:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (96832468, 67762567, 538141, 'In Progress', '2024-01-13 17:13:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (98683552, 79787020, 103638, 'In Progress', '2024-01-23 20:37:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (37136845, 69264964, 491707, 'Pending', '2024-01-03 11:39:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (20396855, 89666674, 502854, 'In Progress', '2024-06-12 05:09:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (28881766, 20422280, 206680, 'Pending', '2024-01-08 14:23:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (25922793, 19639057, 978846, 'Pending', '2024-04-09 06:28:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (19912930, 34409252, 307224, 'Pending', '2023-09-28 19:14:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (25066770, 26138116, 616687, 'Completed', '2024-03-23 05:01:05.001091', '2024-03-23 05:51:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (85159944, 84074885, 602461, 'In Progress', '2023-09-19 05:47:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (21809336, 55130558, 437109, 'Cancelled', '2023-07-01 18:41:05.001091', '2023-07-01 18:51:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (47694912, 11928512, 777768, 'Cancelled', '2024-01-25 06:33:05.001091', '2024-01-25 06:43:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (86318800, 84639503, 795611, 'Cancelled', '2023-12-18 15:12:05.001091', '2023-12-18 15:22:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (15083548, 27416945, 206680, 'Pending', '2024-02-23 21:41:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (87469889, 53326025, 995329, 'In Progress', '2023-09-12 16:42:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (97130028, 95867894, 754447, 'In Progress', '2023-11-15 23:04:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (21836363, 21612830, 973965, 'Pending', '2023-11-03 12:10:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (49041956, 60286423, 777768, 'Completed', '2024-04-03 19:22:05.001091', '2024-04-03 20:12:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (47320651, 87772420, 437109, 'Pending', '2024-03-31 02:09:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (26411107, 44390187, 538141, 'Cancelled', '2023-10-21 08:09:05.001091', '2023-10-21 08:19:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (27092039, 11184977, 491707, 'Pending', '2023-09-07 14:46:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (79720544, 73672943, 300606, 'Cancelled', '2023-09-13 09:50:05.001091', '2023-09-13 10:00:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (15888173, 81570610, 973965, 'In Progress', '2024-05-21 13:35:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (30084128, 45446944, 709925, 'Pending', '2023-11-23 06:52:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (61326349, 86357903, 978846, 'Pending', '2024-05-15 06:16:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (41003627, 59980595, 206680, 'In Progress', '2024-04-28 11:56:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (90000366, 89176895, 437109, 'Pending', '2024-04-29 19:33:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (89257634, 87035187, 685930, 'In Progress', '2024-06-11 04:17:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (50226853, 46593554, 795611, 'Cancelled', '2023-09-13 06:59:05.001091', '2023-09-13 07:09:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (22140644, 57586019, 499720, 'Cancelled', '2023-08-18 05:42:05.001091', '2023-08-18 05:52:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (88468811, 74853893, 995329, 'Cancelled', '2023-12-22 21:38:05.001091', '2023-12-22 21:48:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (84004092, 75777920, 174581, 'In Progress', '2023-06-25 06:26:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (62575136, 71173298, 974709, 'In Progress', '2024-03-27 08:57:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (12341000, 52121499, 670719, 'In Progress', '2023-10-21 02:57:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (55591803, 81898349, 307224, 'In Progress', '2024-06-17 09:15:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (14618419, 84727995, 579127, 'Pending', '2024-05-26 09:08:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (48406833, 58826849, 491707, 'Cancelled', '2023-11-07 13:54:05.001091', '2023-11-07 14:04:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (82278554, 14318923, 298232, 'Cancelled', '2023-09-14 23:20:05.001091', '2023-09-14 23:30:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (83694138, 35097134, 777768, 'Cancelled', '2023-10-24 00:18:05.001091', '2023-10-24 00:28:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (43624245, 19639057, 962397, 'Cancelled', '2024-06-14 00:31:05.001091', '2024-06-14 00:41:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (35918348, 75259796, 795611, 'Completed', '2023-08-04 21:02:05.001091', '2023-08-04 21:52:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (71561988, 88762602, 557849, 'In Progress', '2023-11-03 09:36:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (70591292, 35636479, 118135, 'Completed', '2024-06-08 04:56:05.001091', '2024-06-08 05:46:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (44488122, 45446944, 118135, 'Cancelled', '2023-07-24 20:47:05.001091', '2023-07-24 20:57:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (28389560, 91669851, 777768, 'Completed', '2024-02-27 11:26:05.001091', '2024-02-27 12:16:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (98516922, 72687865, 882666, 'In Progress', '2024-04-16 06:51:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (54164830, 89168658, 962397, 'In Progress', '2024-03-19 10:37:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (43534401, 84905874, 812358, 'In Progress', '2024-01-12 13:26:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (20226792, 61650351, 973965, 'Pending', '2024-01-15 21:46:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (15875835, 68045195, 182064, 'Cancelled', '2024-03-03 18:47:05.001091', '2024-03-03 18:57:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (40739723, 30123970, 502854, 'In Progress', '2024-03-26 08:54:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (70249818, 38681687, 805310, 'In Progress', '2024-04-26 15:28:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (95879439, 69217128, 615126, 'In Progress', '2024-04-17 17:27:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (31066976, 37044353, 356136, 'Completed', '2023-09-24 20:05:05.001091', '2023-09-24 20:55:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (63643820, 12456340, 670719, 'Pending', '2023-12-23 22:45:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (19782752, 98268486, 174581, 'Completed', '2023-06-22 23:19:05.001091', '2023-06-23 00:09:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (17061761, 22377815, 557849, 'Cancelled', '2024-02-06 01:08:05.001091', '2024-02-06 01:18:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (11131590, 63269477, 245622, 'Cancelled', '2024-01-27 05:13:05.001091', '2024-01-27 05:23:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (35617135, 78132525, 616687, 'Cancelled', '2024-02-25 16:01:05.001091', '2024-02-25 16:11:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (59444427, 85949588, 777768, 'Pending', '2023-09-07 20:09:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (53740200, 59579209, 795611, 'Cancelled', '2024-04-19 14:17:05.001091', '2024-04-19 14:27:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (87706880, 75058108, 670719, 'Pending', '2023-08-29 20:49:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (27514143, 30285170, 347793, 'Completed', '2024-05-26 23:41:05.001091', '2024-05-27 00:31:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (47761236, 98840348, 499720, 'Completed', '2024-05-20 22:30:05.001091', '2024-05-20 23:20:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (20368263, 59653467, 557849, 'Cancelled', '2023-07-30 05:51:05.001091', '2023-07-30 06:01:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (62859635, 72782300, 322061, 'Pending', '2023-07-18 10:52:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (41023459, 72849993, 509089, 'Completed', '2023-10-21 15:49:05.001091', '2023-10-21 16:39:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (71664563, 76573618, 138528, 'Completed', '2023-06-29 09:55:05.001091', '2023-06-29 10:45:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (85511768, 67880409, 557849, 'In Progress', '2024-03-25 05:48:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (98217319, 67625492, 138528, 'Completed', '2023-09-29 00:04:05.001091', '2023-09-29 00:54:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (33265063, 51196425, 298232, 'Cancelled', '2023-09-11 05:39:05.001091', '2023-09-11 05:49:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (98095280, 21282096, 777768, 'Pending', '2024-05-15 20:21:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (59791842, 90049976, 103638, 'In Progress', '2024-03-06 11:37:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (20486112, 37959286, 805310, 'Completed', '2024-03-31 00:31:05.001091', '2024-03-31 01:21:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (21285178, 34732016, 307224, 'Cancelled', '2024-02-16 17:43:05.001091', '2024-02-16 17:53:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (12009684, 70073253, 557849, 'Completed', '2023-11-08 17:59:05.001091', '2023-11-08 18:49:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (11204391, 77486107, 138528, 'Completed', '2024-04-29 20:44:05.001091', '2024-04-29 21:34:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (53417881, 17312640, 502854, 'In Progress', '2023-10-03 00:17:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (96585331, 55930444, 812358, 'Pending', '2023-10-02 06:30:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (15677635, 74457456, 307224, 'In Progress', '2023-12-08 22:51:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (93926488, 75629893, 538141, 'In Progress', '2023-09-18 00:52:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (10452805, 15029510, 754447, 'Completed', '2024-03-04 02:53:05.001091', '2024-03-04 03:43:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (63407214, 77740052, 182064, 'In Progress', '2024-04-24 06:37:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (71506974, 18603086, 995329, 'In Progress', '2024-04-21 12:55:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (85481352, 68932701, 133689, 'Pending', '2024-01-13 20:22:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (42524467, 69319858, 502854, 'In Progress', '2024-04-17 10:53:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (29757995, 56644206, 579127, 'Pending', '2023-10-24 12:44:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (49813280, 19618742, 615126, 'Pending', '2023-12-12 12:23:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (36182633, 67253839, 206680, 'Cancelled', '2024-02-11 10:35:05.001091', '2024-02-11 10:45:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (20873903, 83903943, 103638, 'Cancelled', '2023-08-05 04:56:05.001091', '2023-08-05 05:06:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (94921035, 37126916, 463214, 'In Progress', '2023-12-17 09:31:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (85449053, 49568879, 499720, 'In Progress', '2023-07-20 02:35:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (81687024, 72561473, 174581, 'Cancelled', '2023-10-12 10:12:05.001091', '2023-10-12 10:22:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (42237602, 53975813, 138528, 'Pending', '2024-02-11 06:31:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (74715505, 84569965, 118135, 'In Progress', '2024-05-13 02:10:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (89280920, 53326025, 502854, 'In Progress', '2023-08-16 03:02:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (43744476, 15961882, 138528, 'Pending', '2024-02-09 16:30:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (43090450, 34676752, 118135, 'In Progress', '2024-03-31 07:07:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (60542754, 79781247, 615126, 'Pending', '2023-08-28 00:59:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (34130690, 34634158, 161174, 'Completed', '2023-10-18 02:23:05.001091', '2023-10-18 03:13:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (89711061, 62279540, 589694, 'Cancelled', '2024-04-27 01:44:05.001091', '2024-04-27 01:54:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (25056524, 13076468, 347793, 'In Progress', '2023-09-12 05:09:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (79095257, 47377354, 754447, 'Completed', '2024-03-29 16:16:05.001091', '2024-03-29 17:06:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (73816797, 96769943, 643380, 'In Progress', '2023-08-27 00:09:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (28981231, 46375369, 491707, 'Cancelled', '2024-04-02 02:30:05.001091', '2024-04-02 02:40:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (17274418, 76075085, 463145, 'In Progress', '2023-10-07 16:45:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (73423311, 74768544, 759850, 'In Progress', '2024-05-04 14:31:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (42553594, 20722163, 579127, 'In Progress', '2023-06-28 15:01:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (51738140, 52931601, 974709, 'Cancelled', '2024-03-19 09:47:05.001091', '2024-03-19 09:57:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (59203581, 48296052, 777768, 'Cancelled', '2023-07-21 06:14:05.001091', '2023-07-21 06:24:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (32944408, 62647684, 463214, 'Pending', '2024-04-30 15:57:05.001091', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (69766068, 50428002, 995329, 'Completed', '2023-08-15 12:00:05.001091', '2023-08-15 12:50:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (51738856, 14227323, 579127, 'Cancelled', '2023-10-12 10:21:05.001091', '2023-10-12 10:31:05.001091');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (81885706, 82883401, 759850, 'Cancelled', '2023-10-12 11:37:05.001091', '2023-10-12 11:47:05.001091');
