INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (72824099, 491377, '897122', '2024-03-16 05:08:00.175614', 'Pending', 768.5, {'788': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (98069024, 104083, '882689', '2023-09-20 13:29:00.175614', 'Completed', 382.56, {'207': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (69795310, 803409, '202305', '2024-02-16 00:52:00.175614', 'Pending', 525.2, {'146': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (38048844, 514555, '202305', '2023-08-24 06:23:00.175614', 'Completed', 243.84, {'376': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (34409252, 301201, '216182', '2023-10-22 13:02:00.175614', 'Completed', 290.04, {'932': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (25805277, 939917, '400851', '2023-09-29 16:35:00.175614', 'Completed', 83.73, {'200': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (96003837, 227496, '897122', '2024-01-08 14:57:00.175614', 'Completed', 103.52, {'113': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (28281872, 630238, '516536', '2024-04-08 11:23:00.175614', 'In Progress', 466.3, {'384': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (24574421, 270807, '516536', '2023-10-23 08:52:00.175614', 'In Progress', 396.65999999999997, {'151': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (71835450, 874850, '516536', '2023-10-14 23:51:00.175614', 'Completed', 370.85, {'404': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (61664661, 880809, '882689', '2024-02-04 19:14:00.175614', 'Cancelled', 586.6, {'148': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (67173777, 444722, '882689', '2024-05-10 04:01:00.175614', 'Cancelled', 447.18, {'604': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (73115212, 743257, '400851', '2024-05-20 23:57:00.175614', 'Cancelled', 461.59999999999997, {'480': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (97212178, 136972, '856996', '2023-12-04 07:11:00.175614', 'In Progress', 292.88, {'322': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (64752209, 777854, '216182', '2023-08-14 10:37:00.175614', 'Completed', 628.3799999999999, {'333': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (87136535, 514555, '216182', '2024-01-12 20:38:00.175614', 'In Progress', 494.52, {'773': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (47014344, 514555, '897122', '2024-04-15 10:11:00.175614', 'Completed', 306.45, {'515': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (81945843, 533324, '549469', '2024-06-10 04:30:00.175614', 'Pending', 62.76, {'905': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (33378906, 385466, '365193', '2024-02-21 08:12:00.175614', 'Completed', 880.02, {'701': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (41115432, 115011, '161763', '2023-10-10 12:35:00.175614', 'Cancelled', 630.35, {'207': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (89731708, 465717, '856996', '2023-11-26 22:39:00.175614', 'Completed', 246.96, {'211': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (98424955, 920393, '365193', '2023-10-29 12:28:00.175614', 'Completed', 51.510000000000005, {'344': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (91505221, 743318, '856996', '2023-08-21 04:39:00.175614', 'Completed', 310.28, {'950': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (63164975, 942891, '882689', '2024-02-13 17:26:00.175614', 'Completed', 384.0, {'663': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (93381362, 581715, '549469', '2023-11-07 00:14:00.175614', 'Completed', 746.32, {'842': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (20026434, 656995, '897122', '2024-04-01 05:37:00.175614', 'Cancelled', 51.68, {'738': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (85805617, 746368, '216182', '2024-01-29 18:23:00.175614', 'Cancelled', 239.57999999999998, {'853': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (87822322, 261325, '216182', '2023-09-23 12:54:00.175614', 'Pending', 406.08000000000004, {'647': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (24766772, 942357, '882689', '2023-08-10 19:15:00.175614', 'Cancelled', 268.92, {'567': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (78788789, 154932, '897122', '2023-10-28 18:55:00.175614', 'Pending', 274.86, {'235': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (26600493, 444722, '897122', '2023-08-04 20:57:00.175614', 'Cancelled', 25.88, {'113': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (46196512, 513255, '516536', '2023-10-10 15:45:00.175614', 'Pending', 340.75, {'263': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (89179168, 894492, '856996', '2024-01-15 16:47:00.175614', 'Cancelled', 134.18, {'733': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (24195369, 492781, '516536', '2023-10-27 19:18:00.175614', 'Completed', 233.0, {'727': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (68456290, 916998, '516536', '2024-02-24 12:43:00.175614', 'Completed', 661.1, {'151': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (31474951, 533324, '516536', '2024-05-27 21:22:00.175614', 'Cancelled', 455.0, {'629': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (29961226, 939917, '161763', '2024-01-07 06:13:00.175614', 'Pending', 69.93, {'862': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (18189279, 385466, '161763', '2024-03-07 23:11:00.175614', 'Pending', 159.25, {'229': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (15661162, 678871, '856996', '2023-09-17 14:57:00.175614', 'Completed', 331.02, {'529': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (33432856, 412195, '897122', '2023-12-28 00:57:00.175614', 'Cancelled', 384.25, {'788': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (16416616, 942891, '856996', '2023-08-19 10:37:00.175614', 'Completed', 335.45000000000005, {'733': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (89940243, 261325, '516536', '2023-12-10 04:31:00.175614', 'Completed', 229.72, {'141': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (48769822, 221700, '400851', '2024-05-04 03:35:00.175614', 'Completed', 588.4, {'234': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (97704790, 803663, '897122', '2024-02-08 08:06:00.175614', 'In Progress', 105.15, {'859': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (56147777, 528717, '161763', '2023-10-01 14:50:00.175614', 'Pending', 371.88, {'408': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (94947583, 534819, '400851', '2023-07-21 18:01:00.175614', 'Cancelled', 830.8799999999999, {'480': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (57866127, 444722, '882689', '2024-05-28 00:18:00.175614', 'Cancelled', 586.6, {'148': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (77109467, 874850, '202305', '2024-02-15 11:07:00.175614', 'Pending', 155.75, {'783': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (93489446, 325854, '216182', '2023-12-24 03:42:00.175614', 'In Progress', 628.3799999999999, {'333': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (93449233, 880809, '365193', '2023-08-29 01:49:00.175614', 'Pending', 215.12, {'454': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (77549762, 278837, '202305', '2024-04-13 07:28:00.175614', 'Cancelled', 487.68, {'376': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (88752406, 270807, '549469', '2024-02-10 05:49:00.175614', 'In Progress', 38.37, {'919': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (71184183, 769696, '549469', '2023-10-04 02:52:00.175614', 'In Progress', 102.72, {'317': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (99772509, 913559, '882689', '2024-05-10 22:41:00.175614', 'Pending', 420.45000000000005, {'625': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (13903095, 444722, '365193', '2023-09-30 21:47:00.175614', 'Completed', 120.19000000000001, {'344': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (10254003, 465717, '202305', '2023-09-06 15:20:00.175614', 'Cancelled', 76.92, {'495': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (56918882, 463231, '897122', '2024-01-26 14:48:00.175614', 'Completed', 210.3, {'859': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (92825215, 992222, '549469', '2024-03-04 02:38:00.175614', 'Completed', 131.44, {'571': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (69142594, 522175, '365193', '2023-07-29 14:18:00.175614', 'Completed', 32.22, {'943': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (27248740, 130100, '856996', '2023-07-19 17:36:00.175614', 'Pending', 323.64, {'137': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (71575114, 121276, '365193', '2023-12-07 15:00:00.175614', 'Cancelled', 370.79999999999995, {'419': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (24242419, 263944, '161763', '2023-06-22 17:11:00.175614', 'Cancelled', 91.0, {'229': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (45910780, 437534, '216182', '2023-10-30 15:20:00.175614', 'Cancelled', 76.38, {'954': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (90699602, 874850, '216182', '2024-02-24 22:38:00.175614', 'Cancelled', 333.71999999999997, {'668': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (83214523, 437534, '516536', '2024-02-29 18:02:00.175614', 'Cancelled', 403.9, {'127': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (21282096, 356008, '549469', '2023-11-29 21:08:00.175614', 'Pending', 33.69, {'228': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (74289733, 528717, '897122', '2024-01-02 09:10:00.175614', 'Cancelled', 140.1, {'108': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (98839223, 860801, '365193', '2024-05-25 01:45:00.175614', 'Completed', 690.69, {'796': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (70867626, 238870, '202305', '2024-04-24 11:22:00.175614', 'In Progress', 464.59000000000003, {'161': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (84545716, 697825, '365193', '2023-11-29 06:50:00.175614', 'Pending', 74.16, {'419': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (58996747, 624595, '882689', '2023-09-08 19:14:00.175614', 'Pending', 24.78, {'571': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (73720696, 630238, '516536', '2023-08-17 07:46:00.175614', 'In Progress', 776.6999999999999, {'593': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (94429335, 223925, '856996', '2023-07-19 20:17:00.175614', 'Cancelled', 189.96, {'455': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (76033491, 325854, '216182', '2023-08-04 00:37:00.175614', 'Pending', 245.82, {'785': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (22377815, 381440, '516536', '2024-01-15 10:51:00.175614', 'Pending', 100.53, {'998': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (83783256, 620270, '161763', '2024-03-21 17:22:00.175614', 'In Progress', 240.96, {'755': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (17289936, 689285, '516536', '2023-11-02 21:03:00.175614', 'Pending', 344.58, {'141': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (70179133, 154932, '856996', '2023-06-28 12:11:00.175614', 'Cancelled', 98.52000000000001, {'573': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (46908509, 317419, '161763', '2023-07-17 18:40:00.175614', 'Pending', 180.72, {'755': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (21061563, 942357, '216182', '2023-09-26 23:43:00.175614', 'Pending', 136.35000000000002, {'745': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (27590349, 624595, '882689', '2023-07-08 22:48:00.175614', 'Completed', 110.31, {'175': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (92188118, 749548, '882689', '2024-05-28 10:48:00.175614', 'In Progress', 143.46, {'207': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (48051724, 143408, '161763', '2023-11-27 02:35:00.175614', 'Pending', 240.96, {'755': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (15860031, 743257, '516536', '2024-02-07 01:27:00.175614', 'Cancelled', 186.4, {'727': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (74911616, 588456, '161763', '2023-09-22 08:24:00.175614', 'Cancelled', 141.72, {'780': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (59579209, 942357, '161763', '2024-01-23 13:57:00.175614', 'Pending', 516.1999999999999, {'914': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (87612668, 875266, '549469', '2023-12-15 13:42:00.175614', 'In Progress', 98.56, {'498': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (41284960, 227496, '856996', '2024-05-08 17:04:00.175614', 'In Progress', 280.5, {'127': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (38216676, 514555, '856996', '2024-03-10 09:44:00.175614', 'Completed', 247.24, {'127': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (92842243, 990404, '216182', '2024-05-10 18:08:00.175614', 'Completed', 152.94, {'335': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (28665241, 990404, '549469', '2023-08-04 07:45:00.175614', 'In Progress', 96.7, {'881': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (69370965, 261325, '202305', '2023-08-26 17:59:00.175614', 'Completed', 74.51, {'179': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (29482960, 747898, '856996', '2024-03-03 01:19:00.175614', 'In Progress', 618.1, {'127': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (99729586, 514555, '856996', '2023-10-26 06:07:00.175614', 'Cancelled', 310.28, {'950': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (85399668, 939917, '516536', '2023-11-21 17:37:00.175614', 'In Progress', 119.80000000000001, {'196': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (40724666, 653260, '400851', '2024-04-24 21:19:00.175614', 'Completed', 748.6, {'126': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (25405506, 807907, '516536', '2024-02-02 17:31:00.175614', 'Pending', 57.43, {'141': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (41805027, 528717, '161763', '2024-01-11 01:55:00.175614', 'Cancelled', 464.4, {'180': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (52146984, 558560, '856996', '2023-11-21 18:54:00.175614', 'Completed', 269.7, {'137': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (54198478, 624595, '516536', '2023-08-16 21:43:00.175614', 'Cancelled', 93.84, {'183': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (41016746, 268469, '549469', '2023-12-05 10:55:00.175614', 'Pending', 45.42, {'254': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (32032264, 641539, '856996', '2023-10-25 22:41:00.175614', 'Completed', 295.56000000000006, {'573': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (42897514, 799124, '365193', '2024-05-27 05:23:00.175614', 'Completed', 576.4, {'426': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (46658206, 817465, '856996', '2023-10-27 23:16:00.175614', 'Completed', 41.84, {'322': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (69299133, 743318, '856996', '2023-09-15 20:20:00.175614', 'Cancelled', 262.72, {'573': 8});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (42813404, 356008, '365193', '2024-04-02 04:51:00.175614', 'Cancelled', 175.08, {'368': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (88329845, 481767, '365193', '2023-12-25 12:51:00.175614', 'Pending', 447.29999999999995, {'343': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (65053904, 437534, '400851', '2023-12-16 10:10:00.175614', 'In Progress', 153.28, {'639': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (25374863, 721086, '516536', '2023-06-24 14:56:00.175614', 'In Progress', 466.3, {'384': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (25380375, 947182, '216182', '2023-11-18 23:05:00.175614', 'Pending', 119.78999999999999, {'853': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (83975302, 130100, '897122', '2024-02-29 07:58:00.175614', 'In Progress', 52.14, {'851': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (40597264, 948769, '897122', '2024-03-03 02:50:00.175614', 'Pending', 194.11, {'113': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (98996335, 630238, '202305', '2023-06-28 22:52:00.175614', 'Cancelled', 331.85, {'161': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (47974815, 641539, '216182', '2023-12-14 23:51:00.175614', 'In Progress', 199.0, {'137': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (99834866, 278837, '216182', '2024-06-03 18:21:00.175614', 'In Progress', 166.85999999999999, {'668': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (96950604, 492781, '400851', '2023-10-06 22:33:00.175614', 'Cancelled', 11.63, {'351': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (62618539, 263944, '202305', '2023-12-23 14:00:00.175614', 'In Progress', 91.73, {'305': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (44497466, 743318, '516536', '2024-01-26 10:57:00.175614', 'Completed', 172.6, {'593': 2});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (59576910, 807907, '161763', '2023-11-05 22:36:00.175614', 'Completed', 349.65000000000003, {'862': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (13869205, 184193, '549469', '2024-06-18 23:34:00.175614', 'In Progress', 373.16, {'842': 4});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (38284660, 624595, '216182', '2023-12-07 11:41:00.175614', 'In Progress', 291.65999999999997, {'803': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (53874295, 325854, '549469', '2024-01-27 15:31:00.175614', 'Pending', 30.869999999999997, {'428': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (82010294, 101011, '202305', '2023-08-01 04:57:00.175614', 'Cancelled', 217.10000000000002, {'248': 5});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (10891622, 817465, '202305', '2024-03-21 19:53:00.175614', 'Completed', 230.76, {'495': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (45359770, 558560, '161763', '2023-11-19 15:59:00.175614', 'Completed', 141.54, {'212': 7});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (71433406, 685635, '882689', '2023-11-16 06:36:00.175614', 'Pending', 220.62, {'175': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (40056876, 746368, '897122', '2023-12-31 04:12:00.175614', 'Pending', 30.54, {'235': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (93640414, 270807, '161763', '2023-09-04 03:38:00.175614', 'Pending', 121.32, {'212': 6});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (90230042, 777605, '882689', '2024-04-29 16:10:00.175614', 'Completed', 55.53, {'154': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (30213026, 541146, '400851', '2023-10-04 05:53:00.175614', 'Pending', 897.6, {'541': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (53322109, 557467, '516536', '2023-08-23 02:08:00.175614', 'Completed', 189.45, {'669': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (65685885, 136972, '856996', '2024-01-01 13:15:00.175614', 'Pending', 30.87, {'211': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (65246845, 221700, '549469', '2024-02-11 13:56:00.175614', 'Cancelled', 338.0, {'160': 10});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (31754459, 309616, '882689', '2024-01-16 00:23:00.175614', 'Pending', 756.8100000000001, {'625': 9});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (59723970, 889484, '897122', '2024-06-15 05:36:00.175614', 'Completed', 83.19, {'113': 3});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (73524287, 154932, '516536', '2023-06-30 04:32:00.175614', 'In Progress', 93.26, {'384': 1});
INSERT INTO pedidos (pedido_id, cliente_id, restaurante_id, data_hora_pedido, status, total, itens) VALUES (39330271, 223925, '202305', '2024-04-09 05:42:00.175614', 'Cancelled', 347.36, {'248': 8});
