INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (59475905, 70352926, 557849, 'Completed', '2023-09-19 14:44:34.951498', '2023-09-19 15:34:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (12943316, 99663589, 463214, 'Completed', '2024-05-26 17:27:34.951498', '2024-05-26 18:17:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (40476509, 60853251, 795611, 'Pending', '2023-09-28 16:51:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (64670677, 24397400, 463145, 'Pending', '2024-01-20 03:05:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (21754145, 62709985, 118135, 'In Progress', '2024-04-13 15:14:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (41486590, 52936965, 759850, 'Completed', '2024-06-11 04:33:34.951498', '2024-06-11 05:23:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (47969241, 75791443, 322061, 'Completed', '2024-04-18 21:53:34.951498', '2024-04-18 22:43:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (51689842, 78467012, 579127, 'Completed', '2023-09-03 14:58:34.951498', '2023-09-03 15:48:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (15323720, 47186613, 812358, 'Cancelled', '2023-07-26 10:49:34.951498', '2023-07-26 10:59:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (33018936, 28963755, 118135, 'Completed', '2023-08-16 10:41:34.951498', '2023-08-16 11:31:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (80322256, 61180623, 685930, 'Cancelled', '2024-02-20 17:26:34.951498', '2024-02-20 17:36:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (46664544, 98939772, 491707, 'In Progress', '2023-12-17 08:22:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (27843439, 36321314, 579127, 'Completed', '2024-01-01 20:06:34.951498', '2024-01-01 20:56:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (57852074, 91425215, 978846, 'Completed', '2024-03-03 08:17:34.951498', '2024-03-03 09:07:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (12629869, 35472690, 685930, 'Cancelled', '2023-12-10 06:35:34.951498', '2023-12-10 06:45:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (97637468, 57466997, 356136, 'Completed', '2023-08-31 23:20:34.951498', '2023-09-01 00:10:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (60215056, 93003294, 300606, 'Pending', '2024-06-01 19:19:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (87396272, 35124515, 437109, 'In Progress', '2024-03-11 18:30:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (11709209, 47256419, 206680, 'Pending', '2023-08-07 18:36:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (22241072, 96639741, 322061, 'Cancelled', '2024-01-23 01:00:34.951498', '2024-01-23 01:10:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (91500245, 97204317, 754447, 'In Progress', '2023-07-30 17:51:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (55431337, 89185175, 103638, 'Completed', '2024-02-10 07:45:34.951498', '2024-02-10 08:35:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (16481270, 68053181, 161174, 'Completed', '2024-02-02 05:24:34.951498', '2024-02-02 06:14:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (30006247, 58469596, 643380, 'Pending', '2023-08-18 08:12:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (45535351, 61824677, 754447, 'Pending', '2023-09-02 16:41:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (25961232, 62750814, 491707, 'Pending', '2024-05-12 13:59:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (30082457, 20178570, 579127, 'Pending', '2024-01-20 19:04:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (49490034, 28963755, 709925, 'Cancelled', '2024-03-05 16:34:34.951498', '2024-03-05 16:44:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (52658634, 17790794, 103638, 'Pending', '2023-08-17 00:04:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (97890664, 25553383, 670719, 'Pending', '2023-10-12 17:33:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (31028554, 28251356, 557849, 'Cancelled', '2024-04-12 07:27:34.951498', '2024-04-12 07:37:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (66094867, 89997874, 974709, 'In Progress', '2023-06-28 03:43:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (31286557, 80065924, 118135, 'In Progress', '2023-08-17 05:21:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (63765765, 14670315, 812358, 'Cancelled', '2024-06-09 19:12:34.951498', '2024-06-09 19:22:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (26664434, 67676227, 437109, 'Cancelled', '2024-06-13 10:22:34.951498', '2024-06-13 10:32:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (85311761, 10141465, 347793, 'Pending', '2024-01-23 18:30:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (80040952, 14999044, 245622, 'Pending', '2024-04-17 05:03:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (72416491, 97916974, 795611, 'Pending', '2024-01-24 04:58:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (26269441, 23067657, 463145, 'In Progress', '2024-04-13 03:44:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (36542037, 80816203, 463145, 'Pending', '2024-01-23 06:33:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (55483869, 33942545, 161174, 'Pending', '2024-06-01 03:17:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (14736103, 11585954, 882666, 'Pending', '2023-10-20 22:10:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (83162743, 30216311, 978846, 'In Progress', '2024-05-06 15:48:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (61586575, 37486086, 777768, 'Pending', '2024-03-01 17:21:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (53248221, 37113803, 962397, 'Pending', '2024-04-11 23:27:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (72325279, 21654409, 499720, 'Completed', '2024-04-06 15:58:34.951498', '2024-04-06 16:48:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (96139467, 42895797, 795611, 'In Progress', '2024-03-01 10:07:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (58905401, 67742081, 245622, 'Completed', '2024-03-08 11:21:34.951498', '2024-03-08 12:11:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (97427610, 68667250, 463145, 'In Progress', '2024-06-20 12:19:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (12587746, 91878035, 502854, 'In Progress', '2024-02-28 17:35:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (27389453, 45293276, 133689, 'Pending', '2024-05-22 06:32:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (35290198, 11376214, 882666, 'Completed', '2024-06-06 12:26:34.951498', '2024-06-06 13:16:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (91825649, 54501400, 602461, 'In Progress', '2024-03-23 18:39:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (92434336, 47989279, 812358, 'In Progress', '2023-10-02 01:01:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (16829832, 50576231, 499720, 'Completed', '2023-08-19 03:29:34.951498', '2023-08-19 04:19:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (65895223, 12477424, 616687, 'In Progress', '2024-04-04 21:10:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (93584039, 29865031, 795611, 'Completed', '2023-07-26 01:34:34.951498', '2023-07-26 02:24:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (19304049, 74424029, 300606, 'Cancelled', '2023-09-14 01:59:34.951498', '2023-09-14 02:09:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (33277853, 66420705, 615126, 'Cancelled', '2023-12-13 06:15:34.951498', '2023-12-13 06:25:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (16522847, 21844811, 463214, 'Completed', '2024-05-05 07:36:34.951498', '2024-05-05 08:26:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (30665309, 20744529, 616687, 'In Progress', '2023-07-27 02:55:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (59093579, 42431827, 502854, 'In Progress', '2023-09-18 22:24:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (53241732, 94454975, 685930, 'Completed', '2023-10-14 03:58:34.951498', '2023-10-14 04:48:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (71391312, 91223609, 245622, 'Cancelled', '2023-12-30 14:41:34.951498', '2023-12-30 14:51:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (17052814, 32860972, 463214, 'Cancelled', '2023-11-14 01:56:34.951498', '2023-11-14 02:06:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (61849395, 11212502, 182064, 'Cancelled', '2024-02-04 20:51:34.951498', '2024-02-04 21:01:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (71159565, 93606127, 138528, 'Completed', '2024-06-17 19:23:34.951498', '2024-06-17 20:13:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (67703234, 37815136, 347793, 'Cancelled', '2023-11-26 06:21:34.951498', '2023-11-26 06:31:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (79468959, 43860014, 138528, 'In Progress', '2024-02-03 15:59:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (80302264, 29324585, 589694, 'Pending', '2023-12-23 05:48:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (54402694, 18237695, 300606, 'Completed', '2024-05-24 14:03:34.951498', '2024-05-24 14:53:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (89231374, 67622248, 206680, 'Pending', '2023-10-29 06:43:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (35897304, 50003362, 502854, 'Cancelled', '2023-11-19 22:21:34.951498', '2023-11-19 22:31:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (35734075, 77416303, 589694, 'Pending', '2023-10-01 11:20:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (20312970, 17974069, 805310, 'Pending', '2024-02-10 22:53:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (28650420, 74445023, 973965, 'Pending', '2023-09-28 20:04:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (43659941, 47266409, 974709, 'Completed', '2024-06-18 05:22:34.951498', '2024-06-18 06:12:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (32325194, 72592403, 643380, 'Completed', '2024-06-09 04:05:34.951498', '2024-06-09 04:55:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (30537644, 49368971, 685930, 'Pending', '2024-05-18 23:25:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (86592012, 79761961, 685930, 'Pending', '2024-02-14 08:16:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (63859218, 63800874, 962397, 'Cancelled', '2023-12-27 00:27:34.951498', '2023-12-27 00:37:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (78689269, 37815136, 974709, 'Cancelled', '2023-06-21 17:53:34.951498', '2023-06-21 18:03:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (47775746, 19409172, 805310, 'Completed', '2023-11-29 16:21:34.951498', '2023-11-29 17:11:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (79911599, 40833530, 206680, 'Pending', '2023-12-13 22:09:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (98139313, 76896133, 509089, 'In Progress', '2023-09-09 13:07:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (97021035, 99045840, 463214, 'Cancelled', '2024-04-17 16:55:34.951498', '2024-04-17 17:05:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (85609538, 94456519, 685930, 'Pending', '2023-11-28 23:05:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (84690704, 78154592, 709925, 'Cancelled', '2024-01-21 14:10:34.951498', '2024-01-21 14:20:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (11822262, 92736648, 616687, 'Completed', '2024-06-16 20:55:34.951498', '2024-06-16 21:45:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (65380994, 43109659, 643380, 'In Progress', '2023-11-22 10:02:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (72254627, 85194537, 670719, 'Pending', '2024-02-14 19:17:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (89501346, 13775281, 685930, 'Cancelled', '2024-02-13 15:40:34.951498', '2024-02-13 15:50:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (66225523, 28328440, 491707, 'In Progress', '2024-05-21 19:58:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (80164914, 36033194, 463214, 'Completed', '2024-05-04 16:27:34.951498', '2024-05-04 17:17:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (60769037, 65913580, 557849, 'In Progress', '2023-09-10 20:51:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (31572179, 26340919, 974709, 'Cancelled', '2024-05-06 13:51:34.951498', '2024-05-06 14:01:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (21676587, 25856505, 557849, 'Completed', '2023-12-16 18:41:34.951498', '2023-12-16 19:31:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (88269602, 93009470, 709925, 'Cancelled', '2024-06-10 22:36:34.951498', '2024-06-10 22:46:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (67893369, 15777426, 882666, 'Pending', '2023-09-10 10:39:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (52057452, 35700648, 298232, 'Completed', '2023-07-08 09:13:34.951498', '2023-07-08 10:03:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (47184910, 17558564, 322061, 'In Progress', '2023-07-01 17:08:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (90124259, 96536186, 206680, 'Completed', '2023-12-23 22:08:34.951498', '2023-12-23 22:58:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (33297633, 19956246, 245622, 'In Progress', '2024-05-18 21:01:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (16334512, 23335829, 499720, 'Completed', '2023-12-05 10:25:34.951498', '2023-12-05 11:15:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (90972748, 88717089, 298232, 'Cancelled', '2023-10-25 19:42:34.951498', '2023-10-25 19:52:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (37220442, 31603459, 356136, 'Cancelled', '2023-08-07 21:54:34.951498', '2023-08-07 22:04:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (27831011, 32860972, 812358, 'Pending', '2023-08-18 18:55:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (92356686, 89291820, 709925, 'Pending', '2023-09-15 04:24:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (84157889, 20936023, 300606, 'Pending', '2023-10-10 12:11:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (52907256, 57232160, 805310, 'In Progress', '2024-04-23 21:53:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (26949240, 13065721, 882666, 'Completed', '2024-03-20 13:51:34.951498', '2024-03-20 14:41:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (84256515, 73079615, 685930, 'Pending', '2024-01-05 07:48:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (29399537, 88241023, 685930, 'Pending', '2023-10-04 20:38:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (68692491, 49606702, 962397, 'Cancelled', '2024-05-06 03:24:34.951498', '2024-05-06 03:34:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (20642397, 73397530, 463145, 'Cancelled', '2023-08-31 20:01:34.951498', '2023-08-31 20:11:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (96193777, 87766407, 579127, 'Completed', '2023-11-22 10:57:34.951498', '2023-11-22 11:47:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (90820726, 66229735, 709925, 'Completed', '2024-01-12 20:35:34.951498', '2024-01-12 21:25:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (30521852, 89124599, 174581, 'Completed', '2023-10-21 22:52:34.951498', '2023-10-21 23:42:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (30301491, 53136122, 509089, 'Pending', '2024-06-11 19:00:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (45794919, 33832440, 322061, 'Cancelled', '2024-06-01 01:08:34.951498', '2024-06-01 01:18:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (61008931, 33801490, 759850, 'In Progress', '2024-03-05 12:18:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (63846123, 30297415, 437109, 'Pending', '2023-11-16 22:32:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (25172419, 70657645, 206680, 'Pending', '2024-06-05 06:48:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (71690776, 20275194, 245622, 'Completed', '2024-01-16 07:40:34.951498', '2024-01-16 08:30:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (96764683, 21202593, 615126, 'Cancelled', '2023-08-27 04:58:34.951498', '2023-08-27 05:08:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (39567926, 70779916, 118135, 'In Progress', '2023-10-07 01:20:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (96350688, 89135669, 437109, 'In Progress', '2023-09-09 03:00:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (56991278, 83453324, 538141, 'Pending', '2024-05-13 15:46:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (69495355, 45959737, 643380, 'Cancelled', '2023-06-30 10:06:34.951498', '2023-06-30 10:16:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (29055598, 63740335, 300606, 'Pending', '2024-03-25 12:00:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (10831856, 56074663, 138528, 'Completed', '2023-12-22 17:37:34.951498', '2023-12-22 18:27:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (84132407, 85437328, 245622, 'Pending', '2023-07-28 23:45:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (92818256, 80075346, 643380, 'Cancelled', '2023-09-09 22:50:34.951498', '2023-09-09 23:00:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (32342872, 92785046, 995329, 'In Progress', '2023-10-31 16:38:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (30568948, 91881742, 616687, 'Completed', '2024-01-10 15:00:34.951498', '2024-01-10 15:50:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (58994296, 84655206, 777768, 'In Progress', '2023-12-11 23:07:34.951498', NULL);
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (24652898, 86227965, 133689, 'Completed', '2024-03-25 10:14:34.951498', '2024-03-25 11:04:34.951498');
INSERT INTO entregas (entrega_id, pedido_id, entregador_id, status, hora_aceitacao, hora_conclusao) VALUES (11243051, 25079356, 133689, 'Completed', '2024-05-01 13:29:34.951498', '2024-05-01 14:19:34.951498');
